"coord","year","month","cm","coord","year","month","dump","season"
"J26",2005,"Feb",102.5,"J26",2005,"Feb",0,2005
"J27",2005,"Feb",110,"J27",2005,"Feb",0,2005
"J28",2005,"Feb",110,"J28",2005,"Feb",0,2005
"J29",2005,"Feb",97.5,"J29",2005,"Feb",0,2005
"J32",2005,"Feb",70,"J32",2005,"Feb",0,2005
"J34",2005,"Feb",0,"J34",2005,"Feb",0,2005
"J5",2005,"Feb",92.5,"J5",2005,"Feb",0,2005
"J6",2005,"Feb",87.5,"J6",2005,"Feb",0,2005
"K11",2005,"Feb",110,"K11",2005,"Feb",0,2005
"K12",2005,"Feb",112.5,"K12",2005,"Feb",0,2005
"K13",2005,"Feb",105,"K13",2005,"Feb",0,2005
"K14",2005,"Feb",95,"K14",2005,"Feb",0,2005
"K15",2005,"Feb",145,"K15",2005,"Feb",2,2005
"K16",2005,"Feb",110,"K16",2005,"Feb",2,2005
"K17",2005,"Feb",137.5,"K17",2005,"Feb",2,2005
"K18",2005,"Feb",115,"K18",2005,"Feb",0,2005
"K19",2005,"Feb",120,"K19",2005,"Feb",0,2005
"K20",2005,"Feb",112.5,"K20",2005,"Feb",0,2005
"K21",2005,"Feb",105,"K21",2005,"Feb",0,2005
"K22",2005,"Feb",105,"K22",2005,"Feb",0,2005
"K23",2005,"Feb",97.5,"K23",2005,"Feb",0,2005
"K24",2005,"Feb",97.5,"K24",2005,"Feb",0,2005
"K25",2005,"Feb",90,"K25",2005,"Feb",0,2005
"K26",2005,"Feb",95,"K26",2005,"Feb",0,2005
"K27",2005,"Feb",117.5,"K27",2005,"Feb",0,2005
"K28",2005,"Feb",105,"K28",2005,"Feb",0,2005
"K29",2005,"Feb",97.5,"K29",2005,"Feb",0,2005
"K30",2005,"Feb",87.5,"K30",2005,"Feb",0,2005
"K31",2005,"Feb",70,"K31",2005,"Feb",0,2005
"K32",2005,"Feb",75,"K32",2005,"Feb",0,2005
"K34",2005,"Feb",0,"K34",2005,"Feb",0,2005
"K5",2005,"Feb",87.5,"K5",2005,"Feb",0,2005
"L10",2005,"Feb",110,"L10",2005,"Feb",0,2005
"L11",2005,"Feb",122.5,"L11",2005,"Feb",0,2005
"L12",2005,"Feb",112.5,"L12",2005,"Feb",0,2005
"L13",2005,"Feb",107.5,"L13",2005,"Feb",0,2005
"L14",2005,"Feb",87.5,"L14",2005,"Feb",0,2005
"L15",2005,"Feb",110,"L15",2005,"Feb",0,2005
"L16",2005,"Feb",110,"L16",2005,"Feb",0,2005
"L17",2005,"Feb",142.5,"L17",2005,"Feb",2,2005
"L18",2005,"Feb",127.5,"L18",2005,"Feb",0,2005
"L19",2005,"Feb",120,"L19",2005,"Feb",0,2005
"L20",2005,"Feb",105,"L20",2005,"Feb",0,2005
"L21",2005,"Feb",90,"L21",2005,"Feb",0,2005
"L22",2005,"Feb",90,"L22",2005,"Feb",0,2005
"L23",2005,"Feb",100,"L23",2005,"Feb",0,2005
"L24",2005,"Feb",100,"L24",2005,"Feb",0,2005
"L25",2005,"Feb",100,"L25",2005,"Feb",0,2005
"L26",2005,"Feb",97.5,"L26",2005,"Feb",0,2005
"L27",2005,"Feb",97.5,"L27",2005,"Feb",0,2005
"L28",2005,"Feb",97.5,"L28",2005,"Feb",0,2005
"L29",2005,"Feb",85,"L29",2005,"Feb",0,2005
"L30",2005,"Feb",75,"L30",2005,"Feb",0,2005
"L31",2005,"Feb",75,"L31",2005,"Feb",0,2005
"L32",2005,"Feb",57.5,"L32",2005,"Feb",0,2005
"L34",2005,"Feb",0,"L34",2005,"Feb",0,2005
"L4",2005,"Feb",87.5,"L4",2005,"Feb",0,2005
"L9",2005,"Feb",102.5,"L9",2005,"Feb",0,2005
"M10",2005,"Feb",110,"M10",2005,"Feb",0,2005
"M11",2005,"Feb",117.5,"M11",2005,"Feb",0,2005
"M12",2005,"Feb",107.5,"M12",2005,"Feb",0,2005
"M13",2005,"Feb",92.5,"M13",2005,"Feb",0,2005
"M14",2005,"Feb",87.5,"M14",2005,"Feb",0,2005
"M15",2005,"Feb",102.5,"M15",2005,"Feb",0,2005
"M16",2005,"Feb",117.5,"M16",2005,"Feb",0,2005
"M17",2005,"Feb",127.5,"M17",2005,"Feb",0,2005
"M18",2005,"Feb",135,"M18",2005,"Feb",0,2005
"M19",2005,"Feb",122.5,"M19",2005,"Feb",0,2005
"M20",2005,"Feb",100,"M20",2005,"Feb",0,2005
"M21",2005,"Feb",92.5,"M21",2005,"Feb",0,2005
"M22",2005,"Feb",97.5,"M22",2005,"Feb",0,2005
"M23",2005,"Feb",100,"M23",2005,"Feb",0,2005
"M24",2005,"Feb",95,"M24",2005,"Feb",0,2005
"M25",2005,"Feb",87.5,"M25",2005,"Feb",0,2005
"M26",2005,"Feb",92.5,"M26",2005,"Feb",0,2005
"M27",2005,"Feb",90,"M27",2005,"Feb",0,2005
"M28",2005,"Feb",82.5,"M28",2005,"Feb",0,2005
"M29",2005,"Feb",67.5,"M29",2005,"Feb",0,2005
"M3",2005,"Feb",77.5,"M3",2005,"Feb",0,2005
"M30",2005,"Feb",47.5,"M30",2005,"Feb",0,2005
"M32",2005,"Feb",35,"M32",2005,"Feb",0,2005
"M34",2005,"Feb",0,"M34",2005,"Feb",0,2005
"M8",2005,"Feb",82.5,"M8",2005,"Feb",0,2005
"M9",2005,"Feb",102.5,"M9",2005,"Feb",0,2005
"N10",2005,"Feb",92.5,"N10",2005,"Feb",0,2005
"N11",2005,"Feb",97.5,"N11",2005,"Feb",0,2005
"N12",2005,"Feb",105,"N12",2005,"Feb",0,2005
"N13",2005,"Feb",95,"N13",2005,"Feb",0,2005
"N14",2005,"Feb",87.5,"N14",2005,"Feb",0,2005
"N15",2005,"Feb",102.5,"N15",2005,"Feb",0,2005
"N16",2005,"Feb",107.5,"N16",2005,"Feb",0,2005
"N17",2005,"Feb",125,"N17",2005,"Feb",0,2005
"N18",2005,"Feb",130,"N18",2005,"Feb",0,2005
"N19",2005,"Feb",115,"N19",2005,"Feb",0,2005
"N2",2005,"Feb",72.5,"N2",2005,"Feb",0,2005
"N20",2005,"Feb",92.5,"N20",2005,"Feb",0,2005
"N21",2005,"Feb",92.5,"N21",2005,"Feb",0,2005
"N22",2005,"Feb",82.5,"N22",2005,"Feb",0,2005
"N23",2005,"Feb",87.5,"N23",2005,"Feb",0,2005
"N24",2005,"Feb",87.5,"N24",2005,"Feb",0,2005
"N25",2005,"Feb",82.5,"N25",2005,"Feb",0,2005
"N26",2005,"Feb",82.5,"N26",2005,"Feb",0,2005
"N27",2005,"Feb",72.5,"N27",2005,"Feb",0,2005
"N28",2005,"Feb",62.5,"N28",2005,"Feb",0,2005
"N29",2005,"Feb",47.5,"N29",2005,"Feb",0,2005
"N3",2005,"Feb",72.5,"N3",2005,"Feb",0,2005
"N34",2005,"Feb",0,"N34",2005,"Feb",0,2005
"N8",2005,"Feb",82.5,"N8",2005,"Feb",0,2005
"N9",2005,"Feb",87.5,"N9",2005,"Feb",0,2005
"O10",2005,"Feb",85,"O10",2005,"Feb",0,2005
"O11",2005,"Feb",85,"O11",2005,"Feb",0,2005
"O12",2005,"Feb",87.5,"O12",2005,"Feb",0,2005
"O13",2005,"Feb",87.5,"O13",2005,"Feb",0,2005
"O14",2005,"Feb",87.5,"O14",2005,"Feb",0,2005
"O15",2005,"Feb",95,"O15",2005,"Feb",0,2005
"O16",2005,"Feb",112.5,"O16",2005,"Feb",0,2005
"O17",2005,"Feb",117.5,"O17",2005,"Feb",0,2005
"O19",2005,"Feb",102.5,"O19",2005,"Feb",0,2005
"O2",2005,"Feb",60,"O2",2005,"Feb",0,2005
"O20",2005,"Feb",87.5,"O20",2005,"Feb",0,2005
"O21",2005,"Feb",85,"O21",2005,"Feb",0,2005
"O22",2005,"Feb",70,"O22",2005,"Feb",0,2005
"O23",2005,"Feb",65,"O23",2005,"Feb",0,2005
"O24",2005,"Feb",70,"O24",2005,"Feb",0,2005
"O26",2005,"Feb",82.5,"O26",2005,"Feb",0,2005
"O27",2005,"Feb",77.5,"O27",2005,"Feb",0,2005
"O28",2005,"Feb",62.5,"O28",2005,"Feb",0,2005
"O29",2005,"Feb",47.5,"O29",2005,"Feb",0,2005
"O34",2005,"Feb",0,"O34",2005,"Feb",0,2005
"O8",2005,"Feb",72.5,"O8",2005,"Feb",0,2005
"O9",2005,"Feb",87.5,"O9",2005,"Feb",0,2005
"P10",2005,"Feb",85,"P10",2005,"Feb",0,2005
"P11",2005,"Feb",80,"P11",2005,"Feb",0,2005
"P12",2005,"Feb",80,"P12",2005,"Feb",0,2005
"P13",2005,"Feb",72.5,"P13",2005,"Feb",0,2005
"P14",2005,"Feb",72.5,"P14",2005,"Feb",0,2005
"P15",2005,"Feb",92.5,"P15",2005,"Feb",0,2005
"P16",2005,"Feb",80,"P16",2005,"Feb",0,2005
"P19",2005,"Feb",77.5,"P19",2005,"Feb",0,2005
"P20",2005,"Feb",70,"P20",2005,"Feb",0,2005
"P21",2005,"Feb",60,"P21",2005,"Feb",0,2005
"P22",2005,"Feb",45,"P22",2005,"Feb",0,2005
"P23",2005,"Feb",50,"P23",2005,"Feb",0,2005
"P24",2005,"Feb",65,"P24",2005,"Feb",0,2005
"P27",2005,"Feb",67.5,"P27",2005,"Feb",0,2005
"P34",2005,"Feb",0,"P34",2005,"Feb",0,2005
"P7",2005,"Feb",82.5,"P7",2005,"Feb",0,2005
"P8",2005,"Feb",77.5,"P8",2005,"Feb",0,2005
"P9",2005,"Feb",87.5,"P9",2005,"Feb",0,2005
"Q10",2005,"Feb",70,"Q10",2005,"Feb",0,2005
"Q11",2005,"Feb",80,"Q11",2005,"Feb",0,2005
"Q12",2005,"Feb",72.5,"Q12",2005,"Feb",0,2005
"Q13",2005,"Feb",65,"Q13",2005,"Feb",0,2005
"Q14",2005,"Feb",60,"Q14",2005,"Feb",0,2005
"Q15",2005,"Feb",55,"Q15",2005,"Feb",0,2005
"Q19",2005,"Feb",72.5,"Q19",2005,"Feb",0,2005
"Q20",2005,"Feb",50,"Q20",2005,"Feb",0,2005
"Q21",2005,"Feb",45,"Q21",2005,"Feb",0,2005
"Q22",2005,"Feb",45,"Q22",2005,"Feb",0,2005
"Q23",2005,"Feb",45,"Q23",2005,"Feb",0,2005
"Q34",2005,"Feb",0,"Q34",2005,"Feb",0,2005
"Q7",2005,"Feb",87.5,"Q7",2005,"Feb",0,2005
"Q8",2005,"Feb",82.5,"Q8",2005,"Feb",0,2005
"Q9",2005,"Feb",82.5,"Q9",2005,"Feb",0,2005
"R10",2005,"Feb",82.5,"R10",2005,"Feb",0,2005
"R11",2005,"Feb",67.5,"R11",2005,"Feb",0,2005
"R12",2005,"Feb",55,"R12",2005,"Feb",0,2005
"R13",2005,"Feb",55,"R13",2005,"Feb",0,2005
"R14",2005,"Feb",50,"R14",2005,"Feb",0,2005
"R15",2005,"Feb",60,"R15",2005,"Feb",0,2005
"R16",2005,"Feb",55,"R16",2005,"Feb",0,2005
"R20",2005,"Feb",45,"R20",2005,"Feb",0,2005
"R22",2005,"Feb",40,"R22",2005,"Feb",0,2005
"R23",2005,"Feb",40,"R23",2005,"Feb",0,2005
"R34",2005,"Feb",0,"R34",2005,"Feb",0,2005
"R7",2005,"Feb",85,"R7",2005,"Feb",0,2005
"R8",2005,"Feb",87.5,"R8",2005,"Feb",0,2005
"R9",2005,"Feb",95,"R9",2005,"Feb",0,2005
"S10",2005,"Feb",105,"S10",2005,"Feb",0,2005
"S11",2005,"Feb",75,"S11",2005,"Feb",0,2005
"S12",2005,"Feb",55,"S12",2005,"Feb",0,2005
"S13",2005,"Feb",55,"S13",2005,"Feb",0,2005
"S14",2005,"Feb",55,"S14",2005,"Feb",0,2005
"S15",2005,"Feb",55,"S15",2005,"Feb",0,2005
"S22",2005,"Feb",30,"S22",2005,"Feb",0,2005
"S34",2005,"Feb",0,"S34",2005,"Feb",0,2005
"S8",2005,"Feb",95,"S8",2005,"Feb",0,2005
"S9",2005,"Feb",97.5,"S9",2005,"Feb",0,2005
"T10",2005,"Feb",97.5,"T10",2005,"Feb",0,2005
"T11",2005,"Feb",75,"T11",2005,"Feb",0,2005
"T14",2005,"Feb",60,"T14",2005,"Feb",0,2005
"T34",2005,"Feb",0,"T34",2005,"Feb",0,2005
"T9",2005,"Feb",82.5,"T9",2005,"Feb",0,2005
"U34",2005,"Feb",0,"U34",2005,"Feb",0,2005
"V34",2005,"Feb",0,"V34",2005,"Feb",0,2005
"A34",2006,"Feb",0,"A34",2006,"Feb",0,2006
"B34",2006,"Feb",0,"B34",2006,"Feb",0,2006
"C34",2006,"Feb",0,"C34",2006,"Feb",0,2006
"D34",2006,"Feb",0,"D34",2006,"Feb",0,2006
"E10",2006,"Feb",20,"E10",2006,"Feb",0,2006
"E24",2006,"Feb",50,"E24",2006,"Feb",0,2006
"E25",2006,"Feb",55,"E25",2006,"Feb",0,2006
"E26",2006,"Feb",60,"E26",2006,"Feb",0,2006
"E34",2006,"Feb",0,"E34",2006,"Feb",0,2006
"E8",2006,"Feb",15,"E8",2006,"Feb",0,2006
"E9",2006,"Feb",15,"E9",2006,"Feb",0,2006
"F10",2006,"Feb",15,"F10",2006,"Feb",0,2006
"F11",2006,"Feb",20,"F11",2006,"Feb",0,2006
"F22",2006,"Feb",50,"F22",2006,"Feb",0,2006
"F23",2006,"Feb",50,"F23",2006,"Feb",0,2006
"F24",2006,"Feb",62.5,"F24",2006,"Feb",0,2006
"F25",2006,"Feb",67.5,"F25",2006,"Feb",0,2006
"F26",2006,"Feb",72.5,"F26",2006,"Feb",0,2006
"F34",2006,"Feb",0,"F34",2006,"Feb",0,2006
"F9",2006,"Feb",15,"F9",2006,"Feb",0,2006
"G10",2006,"Feb",15,"G10",2006,"Feb",0,2006
"G20",2006,"Feb",47.5,"G20",2006,"Feb",0,2006
"G21",2006,"Feb",65,"G21",2006,"Feb",0,2006
"G22",2006,"Feb",72.5,"G22",2006,"Feb",0,2006
"G23",2006,"Feb",62.5,"G23",2006,"Feb",0,2006
"G24",2006,"Feb",72.5,"G24",2006,"Feb",0,2006
"G25",2006,"Feb",82.5,"G25",2006,"Feb",0,2006
"G26",2006,"Feb",82.5,"G26",2006,"Feb",0,2006
"G34",2006,"Feb",0,"G34",2006,"Feb",0,2006
"G8",2006,"Feb",25,"G8",2006,"Feb",0,2006
"G9",2006,"Feb",20,"G9",2006,"Feb",0,2006
"H18",2006,"Feb",57.5,"H18",2006,"Feb",0,2006
"H19",2006,"Feb",57.5,"H19",2006,"Feb",0,2006
"H20",2006,"Feb",72.5,"H20",2006,"Feb",0,2006
"H21",2006,"Feb",72.5,"H21",2006,"Feb",0,2006
"H22",2006,"Feb",72.5,"H22",2006,"Feb",0,2006
"H23",2006,"Feb",77.5,"H23",2006,"Feb",0,2006
"H24",2006,"Feb",77.5,"H24",2006,"Feb",0,2006
"H25",2006,"Feb",82.5,"H25",2006,"Feb",0,2006
"H26",2006,"Feb",90,"H26",2006,"Feb",0,2006
"H34",2006,"Feb",0,"H34",2006,"Feb",0,2006
"H7",2006,"Feb",30,"H7",2006,"Feb",0,2006
"H8",2006,"Feb",30,"H8",2006,"Feb",0,2006
"H9",2006,"Feb",20,"H9",2006,"Feb",0,2006
"I15",2006,"Feb",50,"I15",2006,"Feb",0,2006
"I16",2006,"Feb",50,"I16",2006,"Feb",0,2006
"I17",2006,"Feb",50,"I17",2006,"Feb",0,2006
"I19",2006,"Feb",65,"I19",2006,"Feb",0,2006
"I20",2006,"Feb",65,"I20",2006,"Feb",0,2006
"I21",2006,"Feb",65,"I21",2006,"Feb",0,2006
"I22",2006,"Feb",65,"I22",2006,"Feb",0,2006
"I23",2006,"Feb",72.5,"I23",2006,"Feb",0,2006
"I24",2006,"Feb",77.5,"I24",2006,"Feb",0,2006
"I25",2006,"Feb",85,"I25",2006,"Feb",0,2006
"I26",2006,"Feb",82.5,"I26",2006,"Feb",0,2006
"I27",2006,"Feb",92.5,"I27",2006,"Feb",0,2006
"I28",2006,"Feb",107.5,"I28",2006,"Feb",0,2006
"I34",2006,"Feb",0,"I34",2006,"Feb",0,2006
"I6",2006,"Feb",30,"I6",2006,"Feb",0,2006
"I7",2006,"Feb",30,"I7",2006,"Feb",0,2006
"J13",2006,"Feb",40,"J13",2006,"Feb",0,2006
"J14",2006,"Feb",45,"J14",2006,"Feb",0,2006
"J15",2006,"Feb",52.5,"J15",2006,"Feb",0,2006
"J16",2006,"Feb",65,"J16",2006,"Feb",0,2006
"J17",2006,"Feb",65,"J17",2006,"Feb",0,2006
"J18",2006,"Feb",72.5,"J18",2006,"Feb",0,2006
"J19",2006,"Feb",72.5,"J19",2006,"Feb",0,2006
"J20",2006,"Feb",72.5,"J20",2006,"Feb",0,2006
"J21",2006,"Feb",72.5,"J21",2006,"Feb",0,2006
"J22",2006,"Feb",67.5,"J22",2006,"Feb",0,2006
"J23",2006,"Feb",65,"J23",2006,"Feb",0,2006
"J24",2006,"Feb",65,"J24",2006,"Feb",0,2006
"J25",2006,"Feb",67.5,"J25",2006,"Feb",0,2006
"J26",2006,"Feb",67.5,"J26",2006,"Feb",0,2006
"J27",2006,"Feb",85,"J27",2006,"Feb",0,2006
"J28",2006,"Feb",92.5,"J28",2006,"Feb",0,2006
"J29",2006,"Feb",85,"J29",2006,"Feb",0,2006
"J32",2006,"Feb",70,"J32",2006,"Feb",0,2006
"J34",2006,"Feb",0,"J34",2006,"Feb",0,2006
"J5",2006,"Feb",30,"J5",2006,"Feb",0,2006
"J6",2006,"Feb",30,"J6",2006,"Feb",0,2006
"K11",2006,"Feb",40,"K11",2006,"Feb",0,2006
"K12",2006,"Feb",50,"K12",2006,"Feb",0,2006
"K13",2006,"Feb",60,"K13",2006,"Feb",0,2006
"K14",2006,"Feb",60,"K14",2006,"Feb",0,2006
"K15",2006,"Feb",60,"K15",2006,"Feb",0,2006
"K16",2006,"Feb",60,"K16",2006,"Feb",0,2006
"K17",2006,"Feb",80,"K17",2006,"Feb",0,2006
"K18",2006,"Feb",80,"K18",2006,"Feb",0,2006
"K19",2006,"Feb",80,"K19",2006,"Feb",0,2006
"K20",2006,"Feb",80,"K20",2006,"Feb",0,2006
"K21",2006,"Feb",72.5,"K21",2006,"Feb",0,2006
"K22",2006,"Feb",72.5,"K22",2006,"Feb",0,2006
"K23",2006,"Feb",72.5,"K23",2006,"Feb",0,2006
"K24",2006,"Feb",72.5,"K24",2006,"Feb",0,2006
"K25",2006,"Feb",67.5,"K25",2006,"Feb",0,2006
"K26",2006,"Feb",72.5,"K26",2006,"Feb",0,2006
"K27",2006,"Feb",80,"K27",2006,"Feb",0,2006
"K28",2006,"Feb",85,"K28",2006,"Feb",0,2006
"K29",2006,"Feb",77.5,"K29",2006,"Feb",0,2006
"K30",2006,"Feb",67.5,"K30",2006,"Feb",0,2006
"K31",2006,"Feb",70,"K31",2006,"Feb",0,2006
"K32",2006,"Feb",77.5,"K32",2006,"Feb",0,2006
"K34",2006,"Feb",0,"K34",2006,"Feb",0,2006
"K5",2006,"Feb",30,"K5",2006,"Feb",0,2006
"L10",2006,"Feb",42.5,"L10",2006,"Feb",0,2006
"L11",2006,"Feb",55,"L11",2006,"Feb",0,2006
"L12",2006,"Feb",72.5,"L12",2006,"Feb",0,2006
"L13",2006,"Feb",60,"L13",2006,"Feb",0,2006
"L14",2006,"Feb",65,"L14",2006,"Feb",0,2006
"L15",2006,"Feb",80,"L15",2006,"Feb",0,2006
"L16",2006,"Feb",85,"L16",2006,"Feb",0,2006
"L17",2006,"Feb",85,"L17",2006,"Feb",0,2006
"L18",2006,"Feb",80,"L18",2006,"Feb",0,2006
"L19",2006,"Feb",100,"L19",2006,"Feb",2,2006
"L20",2006,"Feb",100,"L20",2006,"Feb",2,2006
"L21",2006,"Feb",92.5,"L21",2006,"Feb",2,2006
"L22",2006,"Feb",97.5,"L22",2006,"Feb",2,2006
"L23",2006,"Feb",70,"L23",2006,"Feb",0,2006
"L24",2006,"Feb",70,"L24",2006,"Feb",0,2006
"L25",2006,"Feb",67.5,"L25",2006,"Feb",0,2006
"L26",2006,"Feb",80,"L26",2006,"Feb",0,2006
"L27",2006,"Feb",65,"L27",2006,"Feb",0,2006
"L28",2006,"Feb",72.5,"L28",2006,"Feb",0,2006
"L29",2006,"Feb",65,"L29",2006,"Feb",0,2006
"L30",2006,"Feb",70,"L30",2006,"Feb",0,2006
"L31",2006,"Feb",55,"L31",2006,"Feb",0,2006
"L32",2006,"Feb",55,"L32",2006,"Feb",0,2006
"L34",2006,"Feb",0,"L34",2006,"Feb",0,2006
"L4",2006,"Feb",30,"L4",2006,"Feb",0,2006
"L9",2006,"Feb",35,"L9",2006,"Feb",0,2006
"M10",2006,"Feb",57.5,"M10",2006,"Feb",0,2006
"M11",2006,"Feb",65,"M11",2006,"Feb",0,2006
"M12",2006,"Feb",82.5,"M12",2006,"Feb",0,2006
"M13",2006,"Feb",80,"M13",2006,"Feb",0,2006
"M14",2006,"Feb",77.5,"M14",2006,"Feb",0,2006
"M15",2006,"Feb",90,"M15",2006,"Feb",0,2006
"M16",2006,"Feb",95,"M16",2006,"Feb",0,2006
"M17",2006,"Feb",120,"M17",2006,"Feb",2,2006
"M18",2006,"Feb",125,"M18",2006,"Feb",3,2006
"M19",2006,"Feb",125,"M19",2006,"Feb",3,2006
"M20",2006,"Feb",97.5,"M20",2006,"Feb",2,2006
"M21",2006,"Feb",85,"M21",2006,"Feb",2,2006
"M22",2006,"Feb",85,"M22",2006,"Feb",2,2006
"M23",2006,"Feb",95,"M23",2006,"Feb",2,2006
"M24",2006,"Feb",82.5,"M24",2006,"Feb",2,2006
"M25",2006,"Feb",75,"M25",2006,"Feb",0,2006
"M26",2006,"Feb",80,"M26",2006,"Feb",0,2006
"M27",2006,"Feb",80,"M27",2006,"Feb",0,2006
"M28",2006,"Feb",75,"M28",2006,"Feb",0,2006
"M29",2006,"Feb",65,"M29",2006,"Feb",0,2006
"M3",2006,"Feb",35,"M3",2006,"Feb",0,2006
"M30",2006,"Feb",55,"M30",2006,"Feb",0,2006
"M32",2006,"Feb",50,"M32",2006,"Feb",0,2006
"M34",2006,"Feb",0,"M34",2006,"Feb",0,2006
"M8",2006,"Feb",30,"M8",2006,"Feb",0,2006
"M9",2006,"Feb",42.5,"M9",2006,"Feb",0,2006
"N10",2006,"Feb",50,"N10",2006,"Feb",0,2006
"N11",2006,"Feb",57.5,"N11",2006,"Feb",0,2006
"N12",2006,"Feb",65,"N12",2006,"Feb",0,2006
"N13",2006,"Feb",70,"N13",2006,"Feb",0,2006
"N14",2006,"Feb",77.5,"N14",2006,"Feb",0,2006
"N15",2006,"Feb",95,"N15",2006,"Feb",0,2006
"N16",2006,"Feb",125,"N16",2006,"Feb",3,2006
"N17",2006,"Feb",125,"N17",2006,"Feb",3,2006
"N18",2006,"Feb",130,"N18",2006,"Feb",3,2006
"N19",2006,"Feb",117.5,"N19",2006,"Feb",3,2006
"N2",2006,"Feb",35,"N2",2006,"Feb",0,2006
"N20",2006,"Feb",127.5,"N20",2006,"Feb",2,2006
"N21",2006,"Feb",127.5,"N21",2006,"Feb",2,2006
"N22",2006,"Feb",122.5,"N22",2006,"Feb",2,2006
"N23",2006,"Feb",82.5,"N23",2006,"Feb",2,2006
"N24",2006,"Feb",95,"N24",2006,"Feb",2,2006
"N25",2006,"Feb",90,"N25",2006,"Feb",2,2006
"N26",2006,"Feb",85,"N26",2006,"Feb",0,2006
"N27",2006,"Feb",80,"N27",2006,"Feb",0,2006
"N28",2006,"Feb",65,"N28",2006,"Feb",0,2006
"N29",2006,"Feb",60,"N29",2006,"Feb",0,2006
"N3",2006,"Feb",35,"N3",2006,"Feb",0,2006
"N34",2006,"Feb",0,"N34",2006,"Feb",0,2006
"N8",2006,"Feb",42.5,"N8",2006,"Feb",0,2006
"N9",2006,"Feb",35,"N9",2006,"Feb",0,2006
"O10",2006,"Feb",42.5,"O10",2006,"Feb",0,2006
"O11",2006,"Feb",50,"O11",2006,"Feb",0,2006
"O12",2006,"Feb",57.5,"O12",2006,"Feb",0,2006
"O13",2006,"Feb",77.5,"O13",2006,"Feb",0,2006
"O14",2006,"Feb",72.5,"O14",2006,"Feb",0,2006
"O15",2006,"Feb",117.5,"O15",2006,"Feb",3,2006
"O16",2006,"Feb",117.5,"O16",2006,"Feb",3,2006
"O17",2006,"Feb",130,"O17",2006,"Feb",3,2006
"O19",2006,"Feb",147.5,"O19",2006,"Feb",3,2006
"O2",2006,"Feb",35,"O2",2006,"Feb",0,2006
"O20",2006,"Feb",127.5,"O20",2006,"Feb",2,2006
"O21",2006,"Feb",90,"O21",2006,"Feb",2,2006
"O22",2006,"Feb",90,"O22",2006,"Feb",2,2006
"O23",2006,"Feb",72.5,"O23",2006,"Feb",2,2006
"O24",2006,"Feb",77.5,"O24",2006,"Feb",2,2006
"O26",2006,"Feb",75,"O26",2006,"Feb",0,2006
"O27",2006,"Feb",75,"O27",2006,"Feb",0,2006
"O28",2006,"Feb",65,"O28",2006,"Feb",0,2006
"O29",2006,"Feb",45,"O29",2006,"Feb",0,2006
"O34",2006,"Feb",0,"O34",2006,"Feb",0,2006
"O8",2006,"Feb",42.5,"O8",2006,"Feb",0,2006
"O9",2006,"Feb",42.5,"O9",2006,"Feb",0,2006
"P10",2006,"Feb",42.5,"P10",2006,"Feb",0,2006
"P11",2006,"Feb",35,"P11",2006,"Feb",0,2006
"P12",2006,"Feb",52.5,"P12",2006,"Feb",0,2006
"P13",2006,"Feb",72.5,"P13",2006,"Feb",0,2006
"P14",2006,"Feb",72.5,"P14",2006,"Feb",0,2006
"P15",2006,"Feb",102.5,"P15",2006,"Feb",3,2006
"P16",2006,"Feb",122.5,"P16",2006,"Feb",3,2006
"P19",2006,"Feb",132.5,"P19",2006,"Feb",2,2006
"P20",2006,"Feb",90,"P20",2006,"Feb",2,2006
"P21",2006,"Feb",85,"P21",2006,"Feb",2,2006
"P22",2006,"Feb",72.5,"P22",2006,"Feb",2,2006
"P23",2006,"Feb",72.5,"P23",2006,"Feb",2,2006
"P24",2006,"Feb",67.5,"P24",2006,"Feb",2,2006
"P27",2006,"Feb",75,"P27",2006,"Feb",0,2006
"P34",2006,"Feb",0,"P34",2006,"Feb",0,2006
"P7",2006,"Feb",42.5,"P7",2006,"Feb",0,2006
"P8",2006,"Feb",42.5,"P8",2006,"Feb",0,2006
"P9",2006,"Feb",42.5,"P9",2006,"Feb",0,2006
"Q10",2006,"Feb",50,"Q10",2006,"Feb",0,2006
"Q11",2006,"Feb",42.5,"Q11",2006,"Feb",0,2006
"Q12",2006,"Feb",60,"Q12",2006,"Feb",0,2006
"Q13",2006,"Feb",72.5,"Q13",2006,"Feb",0,2006
"Q14",2006,"Feb",67.5,"Q14",2006,"Feb",0,2006
"Q15",2006,"Feb",107.5,"Q15",2006,"Feb",3,2006
"Q19",2006,"Feb",132.5,"Q19",2006,"Feb",2,2006
"Q20",2006,"Feb",80,"Q20",2006,"Feb",2,2006
"Q21",2006,"Feb",72.5,"Q21",2006,"Feb",2,2006
"Q22",2006,"Feb",72.5,"Q22",2006,"Feb",2,2006
"Q23",2006,"Feb",62.5,"Q23",2006,"Feb",2,2006
"Q34",2006,"Feb",0,"Q34",2006,"Feb",0,2006
"Q7",2006,"Feb",50,"Q7",2006,"Feb",0,2006
"Q8",2006,"Feb",50,"Q8",2006,"Feb",0,2006
"Q9",2006,"Feb",57.5,"Q9",2006,"Feb",0,2006
"R10",2006,"Feb",65,"R10",2006,"Feb",0,2006
"R11",2006,"Feb",42.5,"R11",2006,"Feb",0,2006
"R12",2006,"Feb",55,"R12",2006,"Feb",0,2006
"R13",2006,"Feb",72.5,"R13",2006,"Feb",0,2006
